#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners,Players,Playtime (Median),Developer(s),Publisher(s),Genre
380,WhiTaers,"Jan 23, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"JingtuStudio, 乌鸦大仙","JingtuStudio, 乌鸦大仙",Visual Novel
383,The Dark Side,"Jan 20, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),EyeContact Games,EyeContact Games,Visual Novel
384,In The Ember 余烬之中,"Jan 18, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),凝冰剑斩,凝冰剑斩,Visual Novel
385,Once',"Jan 18, 2019",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Once重置制作室, JingtuStudio, 乌鸦大仙","JingtuStudio, 乌鸦大仙",Visual Novel
386,How to Sing to Open Your Heart,"Jan 17, 2019",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ROSEVERTE,ROSEVERTE,Visual Novel
387,Pantsu Hunter: Back to the 90s,"Jan 17, 2019",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Golden Wave Games,Golden Wave Games,Visual Novel
389,Furries & Scalies & Bears OH MY!,"Jan 16, 2019",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Stefan Klaus, Stegalosaurus Game Development","Stefan Klaus, Stegalosaurus Game Development",Visual Novel
390,The Spell - A Kinetic Novel,"Jan 15, 2019",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hangover Cat Purrroduction,Hangover Cat Purrroduction,Visual Novel
391,Love Language Japanese,"Jan 11, 2019",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Papurika.moe,Initiative Media,Visual Novel
392,"Bury Me, My Love","Jan 10, 2019",$1.24,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"The Pixel Hunt, ARTE France, FIGS",PID Games,Visual Novel
397,Winter's Symphonies,"Dec 28, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Cascade of Leaves,Cascade of Leaves,Visual Novel
398,茉莉之夏 Jasmine Summer,"Dec 28, 2018",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),JasmineSummer Project,JasmineSummer Project,Visual Novel
399,Deathdays End,"Dec 26, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Anonymous Games,Anonymous Games,Visual Novel
401,Girls & sweets,"Dec 24, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Multiblender Games,Multiblender Games,Visual Novel
402,Tales From Windy Meadow - Legacy Edition,"Dec 20, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Moral Anxiety Studio,Moral Anxiety Studio,Visual Novel
403,Change : A Little Story,"Dec 20, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Adventurer's Tavern,Gamera Games,Visual Novel
405,The.Thend.End,"Dec 19, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Give Me Money,Give Me Money,Visual Novel
406,Atrocity,"Dec 19, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Solare Games,Solare Games,Visual Novel
407,景行 | Encourage,"Dec 19, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),时光咖啡机,时光咖啡机,Visual Novel
408,Asdivine Hearts II,"Dec 18, 2018",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Exe Create Inc.,KEMCO,Visual Novel
410,Typical,"Dec 15, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),kalanhow,TsunamiGames,Visual Novel
411,Shan Gui II: Sweet Osmanthus II,"Dec 15, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Magenta Factory,Magenta Factory,Visual Novel
412,SnowNight,"Dec 12, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hollowings,Hollowings,Visual Novel
415,Samozbor: Rebellion,"Dec 8, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),derevotyan,derevotyan,Visual Novel
416,Deported 2: Build That Wall,"Dec 7, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Crankage Games,Crankage Games,Visual Novel
417,Nusantara: Legend of The Winged Ones,"Dec 7, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SweetChiel,SweetChiel,Visual Novel
418,Lightning Angel Litona Liliche 섬광천사 리토나 리리셰,"Dec 5, 2018",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.",Visual Novel
423,Waifu Hunter - Secret of Pirates,"Nov 29, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Anime Games,Anime Games,Visual Novel
426,霎时晴荫,"Nov 20, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"晴, 3acg","晴, 3acg",Visual Novel
427,Sakura Sakura,"Nov 19, 2018",$34.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hiqosoft,Sol Press,Visual Novel
429,DREAM GIRLS VR,"Nov 17, 2018",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),tomimar,tomimar,Visual Novel
432,NekoCharm,"Nov 9, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hestia Games,Hestia Games,Visual Novel
434,Last Stanza,"Nov 9, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Innocenceイノセンス,Sekai Project,Visual Novel
435,Romantic Journey,"Nov 9, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),木子工坊,HongbinGame,Visual Novel
436,心之檻,"Nov 10, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"第一點心, DimSumOneStudio","第一點心, DimSumOneStudio",Visual Novel
437,Guard of Wonderland,"Nov 8, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Wonder Games,Wonder Games,Visual Novel
438,Crystal Chameleon,"Nov 7, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Milan Kazarka, Jeroen van Oosten",Vysoko Anime Production,Visual Novel
439,Deported: Drain the Swamp,"Nov 5, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Crankage Games,Crankage Games,Visual Novel
440,Tombeaux,"Nov 5, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dave Beck,Dave Beck,Visual Novel
441,A Piece of Wish upon the Stars,"Nov 4, 2018",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lingtan Studio,Lingtan Studio,Visual Novel
443,Sanatorium Purgatorium,"Oct 31, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),TMR,TMR,Visual Novel
444,Nowhere Girl,"Oct 29, 2018",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Trainwreck Studios,Trainwreck Studios,Visual Novel
448,Talk to Yuno,"Oct 26, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Light,Nekomura Games,Visual Novel
450,Loca-Love My Cute Roommate,"Oct 25, 2018",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
456,Cute Girls 可爱的女孩,"Oct 21, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dance studio mix,Dance studio mix,Visual Novel
457,Insurgence - Chains of Renegade,"Oct 19, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Platomenti,YSY Softworks,Visual Novel
458,Eternal Fantasy,"Oct 18, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Circus, YAMAYURI GAMES",SakuraGame,Visual Novel
459,Brain Marmelade,"Oct 18, 2018",$0.74,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Amaury Dangréau, Arnaud Magous","Amaury Hyde, Plug In Digital",Visual Novel
461,To Burn in Memory (Anniversary Edition),"Oct 1, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Orihaus,Orihaus,Visual Novel
462,A Winter's Daydream,"Oct 15, 2018",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ebi-hime,ebi-hime,Visual Novel
463,Sakura MMO,"Oct 15, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Winged Cloud,Winged Cloud,Visual Novel
464,Space Pilgrim Academy: Year 3,"Oct 12, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pilgrim Adventures,GrabTheGames,Visual Novel
465,不落城-Unconquered Castle,"Oct 12, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),灰烬天国,灰烬天国,Visual Novel
467,Crimson Gray: Dusk and Dawn,"Oct 5, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sierra Lee,Sierra Lee,Visual Novel
468,Innocent Forest: The Bird of Light,"Oct 5, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),MyDearest Inc.,Sekai Project,Visual Novel
469,Innocent Forest 2: The Bed in the Sky,"Oct 5, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),MyDearest Inc.,Sekai Project,Visual Novel
470,PROTEST,"Oct 3, 2018",$0.79,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),CUTE ANIME GIRLS,Tranquility games,Visual Novel
471,The Midnight Sanctuary,"Oct 3, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),CAVYHOUSE,Sony Music Entertainment (Japan) Inc. / UNTIES,Visual Novel
474,A More Beautiful World - A Kinetic Visual Novel,"Sep 28, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Afterthought Studios,Sekai Project,Visual Novel
475,The Necklace Of Blood Part II,"Sep 28, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ramos Creative Minds,Ramos Creative Minds,Visual Novel
476,秋叶|Autumn leaves,"Sep 28, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),木子工坊,HongbinGame,Visual Novel
478,Attack Helicopter Dating Simulator,"Sep 27, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Curse Box Studios, Curse Box Alt",Curse Box Studios,Visual Novel
479,Koropokkur in Love ~A Little Fairy’s Tale~,"Sep 27, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),MangaGamer,MangaGamer,Visual Novel
481,怪奇幻想夢物語 怪獣綺譚 桜蛇伝,"Sep 26, 2018",$18.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ときてっと,ときてっと,Visual Novel
482,SpaceTone,"Sep 24, 2018",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SpaceSoySauceStudio,SpaceSoySauceStudio,Visual Novel
484,Cute Girls VR,"Sep 22, 2018",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tomimar,Tomimar,Visual Novel
485,鬼畜大冒险 Gui Chu Da Mao Xian,"Sep 22, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),七彩绘色游戏,七彩绘色游戏,Visual Novel
487,七夜怪谈 - 都市校园禁锢传说,"Sep 20, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Atansoft,Atansoft,Visual Novel
488,Paper Shakespeare: Stick Julius Caesar (with a dagger),"Sep 19, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Stegalosaurus Game Development,Stegalosaurus Game Development,Visual Novel
489,Seers Isle,"Sep 18, 2018",$13.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Nova-box,Nova-box,Visual Novel
491,The Orphaned Soul,"Sep 17, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SimProse Studios,SimProse Studios,Visual Novel
492,Escape from the Princess,"Sep 17, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Salamandra88,7DOTS,Visual Novel
493,Hinedere Beat,"Sep 17, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Blaze Epic,Blaze Epic,Visual Novel
494,The Great Voyage - Visual Novel,"Sep 16, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ladybug Games,Black Poodle Entertainment,Visual Novel
497,Kansei,"Sep 14, 2018",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),sakevisual,sakevisual,Visual Novel
499,怪奇幻想夢物語 怪獣綺譚 朧十夜,"Sep 12, 2018",$18.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ときてっと,ときてっと,Visual Novel
501,She is Mermaid,"Sep 8, 2018",$10.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"COSEN, TALESSHOP",COSEN,Visual Novel
502,Seed of Amaranth,"Sep 7, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Veritenze LLC,Veritenze LLC,Visual Novel
504,The Pizza Delivery Boy Who Saved the World,"Sep 6, 2018",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Oh, a Rock! Studios","Oh, a Rock! Studios",Visual Novel
505,Story: Heaven & Hell,"Sep 6, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),KuKo,KuKo,Visual Novel
506,水时钟-Water_Clock,"Sep 5, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"3RISE, 橘子班","3acg, 33ParadoX",Visual Novel
507,Omni Link,"Sep 4, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Roencia,Roencia Game Creators,Visual Novel
509,My Maid Girlfriend,"Sep 3, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Genius inc.,Genius inc.,Visual Novel
510,NOISZ,"Aug 31, 2018",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Anarch Entertainment,Anarch Entertainment,Visual Novel
511,BattleBlade,"Aug 31, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Roxra,Roxra,Visual Novel
512,Seul (Alone): The entrée,"Aug 31, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Paranormal Games,Paranormal Games,Visual Novel
513,Kokorogawari,"Aug 30, 2018",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Precatio,Precatio,Visual Novel
514,Henri's Secret - Visual novel,"Aug 29, 2018",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Eode, Beemoov",Beemoov,Visual Novel
516,Molecats,"Aug 28, 2018",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Vidroid,Vidroid,Visual Novel
517,A Sun Of Salt,"Aug 28, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NikuTreat,NikuTreat,Visual Novel
519,CyberRebeat -The Fifth Domain of Warfare-,"Aug 24, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),E.N.Nach,Sekai Project,Visual Novel
523,Distress: A Choice-Driven Sci-Fi Adventure,"Aug 22, 2018",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Light Machine,Light Machine,Visual Novel
524,LVN Fake News,"Aug 21, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sunflower Games,Sunflower Games,Visual Novel
528,Lily's Night Off,"Aug 19, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kyuppin,Kyuppin,Visual Novel
533,Your Diary +,"Aug 10, 2018",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Cube,Hyper'sthene,Visual Novel
534,VANILLA - GARDEN OF JUDGEMENT,"Aug 10, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"CHARON, Kaoru Nekofuji",CHARON,Visual Novel
537,Anicon - Animal Complex - Sheep's Path,"Jul 4, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Zeiva Inc,Zeiva Inc,Visual Novel
538,Waterside Chirping 水畔空蝉,"Aug 1, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),凝冰剑斩,凝冰剑斩,Visual Novel
539,American University Life ~Welcome Week!~,"Aug 1, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Jammin' Rabbit,Jammin' Rabbit,Visual Novel
541,Saint Slaughter X Days,"Jul 30, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hollowings,YAMAYURI GAMES,Visual Novel
542,Reflections ~Dreams and Reality~,"Jul 29, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Reine Works,Top Hat Curios & Oddities,Visual Novel
543,The Outpost Nine: Episode 1,"Jul 27, 2018",$0.69,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Benjy Bates,Sedoc LLC,Visual Novel
544,校园恋物语|Love in School,"Jul 27, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),樱,樱,Visual Novel
545,Devious,"Jul 26, 2018",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Top Hat Curios,Nutaku Publishing,Visual Novel
546,Grisaia Phantom Trigger Vol.5,"Jul 26, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
547,Burden of Proof,"Jul 26, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RobProductions,RobProductions,Visual Novel
551,Camp W,"Jul 25, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Psyop,Psyop,Visual Novel
552,GKO,"Jul 25, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SCC,SCC,Visual Novel
554,Perseverance: Part 1,"Jul 23, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Titanite Novels, Titanite Games S.A.",Feardemic,Visual Novel
555,Summer Memory of Bell,"Jul 23, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),忆夏之铃制作组,忆夏之铃制作组,Visual Novel
561,Ark Noir,"Jul 12, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Amamori Lab,PLAYISM,Visual Novel
563,Echoes of the Fey: The Last Sacrament,"Jul 10, 2018",$13.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Woodsy Studio,Woodsy Studio,Visual Novel
567,Lagoon Lounge : The Poisonous Fountain,"Jul 5, 2018",$13.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),KAIJYU-09,KAIJYU-09,Visual Novel
568,Paper Shakespeare: Loves Labor(s) Lost,"Jul 5, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Stegalosaurus Game Development,Stegalosaurus Game Development,Visual Novel
569,The Book of Regrets,"Jul 5, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Synodic Arc,Synodic Arc,Visual Novel
571,Valerian Tales,"Jun 23, 2017",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Color Core,Color Core,Visual Novel
572,Depression The Game,Jul 2018,$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),DeepWorks Studios,DeepWorks Studios,Visual Novel
573,Let's Split Up (A Visual Novel),"May 31, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Upside Down Fox,Upside Down Fox,Visual Novel
578,Find the Gnome,"Jun 28, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),GameFeelings,GameFeelings,Visual Novel
579,Skyscrapers Puzzle: Airi's tale,"Jun 28, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Davide Andrian,Davide Andrian,Visual Novel
580,That Which Binds Us,"Jun 25, 2018",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Crystal Game Works,Crystal Game Works,Visual Novel
581,Call each NEW YEAR,"Jun 22, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Full Down Games,Full Down Games,Visual Novel
584,Yakuza Kiss,"Jun 19, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pink Potion,Pink Potion,Visual Novel
585,Melody of Iris-虹色旋律-(Full Color ver.),"Jun 15, 2018",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gloria Works,Gloria Works,Visual Novel
587,Perceptions of the Dead 2,"Jun 14, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ithaqua Labs,Ithaqua Labs,Visual Novel
589,การิน ปริศนาคดีอาถรรพ์ the game : ตอนพิธีเปลี่ยนชีพ,"Jun 13, 2018",$10.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ma-mu-i,Punica,Visual Novel
591,Keiko Everlasting,"Jun 11, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Matt Stanton, Unmei No Basho, Kojiasano, Jeff Stanton, Naoko Kabashima",Matt Stanton,Visual Novel
592,Space2D,"Jun 10, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Brainchild,Brainchild,Visual Novel
594,The Wilting Amaranth,"Jun 4, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Reine Works,Top Hat Curios & Oddities,Visual Novel
595,Sorcery Saga: Curse of the Great Curry God,"Jun 4, 2018",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Idea Factory,Ghostlight LTD,Visual Novel
596,USA 2020,"Jun 2, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),GAMES FOR HUMANS,GAMES FOR HUMANS,Visual Novel
597,Prank Masters ~ Otome Visual Novel,"Jun 2, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lockvia Studios,Lockvia Studios,Visual Novel
598,Love Bites,"Jun 1, 2018",$6.39,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Winter Wolves,Winter Wolves,Visual Novel
599,Kitsune Kitchen,"Jun 1, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Technomancy Studios,Technomancy Studios,Visual Novel
602,Death Mark Vol.1 - 死印之迷雾,"May 31, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),朵游社,朵游社,Visual Novel
604,Instinct,"May 31, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),VNeroGAMEs,TsunamiGames,Visual Novel
605,Among the Dead,"May 30, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),morojenoe's empire,morojenoe's empire,Visual Novel
610,EMMA The Story,"May 24, 2018",$0.73,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hiver Prod,"Plug In Digital, Cinétévé Experience",Visual Novel
612,Disturbed: Beyond Aramor,"May 18, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),iBlackpen,iBlackpen,Visual Novel
613,Cursed Lands,"May 18, 2018",$9.74,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Winter Wolves,Winter Wolves,Visual Novel
614,Sable's Grimoire,"May 18, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Zetsubou,Zetsubou,Visual Novel
615,Changeover: Decisions,"May 18, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),KHB-Soft,KHB-Soft,Visual Novel
616,ESC,"May 18, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lena Raine,Radical Dreamland,Visual Novel
621,Paper Shakespeare: Stick Merchant of Venice,"May 11, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Stegalosaurus Game Development,Stegalosaurus Game Development,Visual Novel
622,2236 A.D.,"May 11, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Chloro,Sekai Project,Visual Novel
623,May,"May 10, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Manul Games,Manul Games,Visual Novel
626,Momoiro Closet,"May 7, 2018",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
627,Fureraba ~Friend to Lover~,"May 4, 2018",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Smee,NekoNyan Ltd.,Visual Novel
629,You Are The Apple Of My Eye 研磨时光,"May 4, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),时光咖啡机,时光咖啡机,Visual Novel
631,Without Within 3 (初衷),"May 3, 2018",$2.49,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),InvertMouse,InvertMouse,Visual Novel
633,Ruler by Default,"May 3, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pistachi Studio,Pistachi Studio,Visual Novel
634,Kemonomichi-White Moment-,"May 3, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),MBF FILMs,SouthWorks,Visual Novel
637,Ultimate Select Hero / 究极勇者的选择传说,"May 3, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),nitopu,Pujia8 Studio,Visual Novel
639,Truth: Disorder II,"May 2, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),JustE A,JustE Publishing,Visual Novel
640,Austen Translation,"May 1, 2018",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Worthing & Moncrieff,Worthing & Moncrieff,Visual Novel
641,Norilsk,"Apr 27, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sunflower Games,Sunflower Games,Visual Novel
644,The Stroke of Midnight,"Apr 24, 2018",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ace Of Spades Studios,Ace of Spades Studios,Visual Novel
645,Adventure of a Lifetime,"Apr 26, 2018",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),MoeNovel,MoeNovel,Visual Novel
648,Chuusotsu! 1st Graduation: Time After Time,"Apr 24, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Studio Beast,Fruitbat Factory,Visual Novel
649,Legend Of Mercy 神医魔导,"Apr 24, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SPG Mistarille,SPG Mistarille,Visual Novel
650,AIdol: Artificial Intelligence Idol,"Apr 23, 2018",$10.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),MysteryCorgi,MysteryCorgi,Visual Novel
652,Bustories,"Apr 19, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Nikita P.,Nikita P.,Visual Novel
653,Re Angel,"Apr 17, 2018",$15.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Studio GU,Studio GU,Visual Novel
654,Guard of Wonderland VR,"Apr 17, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Wonder Games,Wonder Games,Visual Novel
